Date,传媒(2021),计算机(2021),石油石化(2021),美容护理(2021),农林牧渔(2021),社会服务(2021),家用电器(2021),非银金融(2021),汽车(2021),通信(2021),食品饮料(2021),机械设备(2021),电子(2021),煤炭(2021),电力设备(2021),交通运输(2021),医药生物(2021),商贸零售(2021),基础化工(2021),建筑材料(2021),有色金属(2021),银行(2021),公用事业(2021),轻工制造(2021),环保(2021),钢铁(2021),国防军工(2021),纺织服饰(2021),建筑装饰(2021)
,801760.SI,801750.SI,801960.SI,801980.SI,801010.SI,801210.SI,801110.SI,801790.SI,801880.SI,801770.SI,801120.SI,801890.SI,801080.SI,801950.SI,801730.SI,801170.SI,801150.SI,801200.SI,801030.SI,801710.SI,801050.SI,801780.SI,801160.SI,801140.SI,801970.SI,801040.SI,801740.SI,801130.SI,801720.SI
2021/4/27,689,"4,678.27","2,183.92","9,806.96","3,866.11","13,535.42","9,243.85","1,903.93","5,404.82","1,847.62","28,095.58","1,521.84","4,637.24","1,909.77","8,209.07","2,315.51","12,532.92","3,065.65","3,925.72","8,384.05","4,399.85","3,979.96","2,038.51","2,818.05","1,942.30","2,845.57","1,414.16","1,822.78","1,973.31"
2021/4/28,692.47,"4,657.86","2,208.83","9,906.96","3,898.71","13,675.39","9,344.09","1,907.04","5,446.46","1,838.06","28,155.60","1,534.83","4,645.49","1,949.70","8,427.49","2,330.60","12,709.28","3,093.67","3,962.32","8,406.23","4,398.89","3,974.12","2,050.04","2,812.91","1,947.33","2,874.67","1,422.90","1,833.82","1,978.93"
2021/4/29,692.75,"4,651.70","2,198.74","9,895.96","3,956.24","13,641.37","9,484.01","1,943.88","5,414.25","1,831.50","28,335.06","1,527.28","4,650.79","1,962.95","8,434.55","2,341.96","12,661.49","3,093.83","3,941.80","8,450.67","4,458.81","4,049.13","2,050.89","2,818.16","1,944.10","2,849.94","1,424.88","1,836.06","1,987.24"
2021/4/30,685.26,"4,567.86","2,182.95","10,047.39","3,934.50","13,717.25","9,338.27","1,917.89","5,391.25","1,804.67","28,092.33","1,519.32","4,637.52","1,902.35","8,584.80","2,336.86","12,858.54","3,061.29","3,933.82","8,379.47","4,442.70","3,985.15","2,030.51","2,821.03","1,937.15","2,816.68","1,378.09","1,827.38","1,962.37"
2021/5/6,678.63,"4,534.27","2,224.09","9,784.64","3,848.55","12,993.02","9,208.58","1,890.19","5,360.11","1,804.29","27,378.08","1,523.16","4,574.07","1,982.32","8,556.60","2,335.01","12,447.74","3,050.99","3,972.10","8,400.30","4,559.62","4,025.30","2,048.04","2,830.32","1,950.23","2,976.16","1,402.67","1,851.58","1,968.99"
2021/5/7,676.08,"4,487.22","2,254.62","9,389.67","3,855.64","12,666.58","8,984.75","1,866.10","5,259.87","1,795.94","26,801.84","1,502.14","4,400.81","2,047.67","8,320.38","2,331.86","12,068.71","3,031.03","3,982.18","8,422.16","4,651.86","4,067.14","2,055.43","2,821.05","1,953.54","3,035.25","1,385.52","1,829.86","1,972.16"
2021/5/10,672.25,"4,497.61","2,267.81","9,534.21","3,757.10","13,067.91","9,112.50","1,860.07","5,315.45","1,789.09","26,383.09","1,488.10","4,373.54","2,170.36","8,358.38","2,332.47","12,228.62","3,023.55","3,977.63","8,405.14","4,879.54","4,040.48","2,069.51","2,823.98","1,936.57","3,170.96","1,374.17","1,834.70","1,977.09"
2021/5/11,672.66,"4,555.20","2,194.83","9,664.38","3,781.42","13,082.18","9,132.06","1,877.56","5,304.73","1,801.88","27,345.55","1,480.42","4,391.07","2,111.32","8,289.46","2,332.83","12,416.49","3,066.90","3,908.98","8,327.96","4,681.39","4,051.71","2,087.72","2,795.64","1,952.20","3,057.41","1,407.94","1,841.97","1,979.55"
2021/5/12,683.69,"4,598.77","2,230.82","9,947.48","3,850.62","13,164.14","9,056.16","1,872.84","5,442.69","1,817.28","27,645.79","1,482.00","4,413.95","2,137.79","8,299.05","2,335.59","12,656.72","3,091.72","3,961.18","8,340.70","4,718.80","4,069.48","2,076.60","2,792.70","1,946.26","3,092.61","1,403.90","1,871.60","1,981.21"
2021/5/13,679.79,"4,564.53","2,202.62","9,968.29","3,785.13","12,908.40","8,829.36","1,859.46","5,306.53","1,815.42","27,667.90","1,470.54","4,366.16","2,038.62","8,155.86","2,327.88","12,777.07","3,095.09","3,891.36","8,198.41","4,511.15","4,048.99","2,061.10","2,752.99","1,940.89","2,912.76","1,404.41","1,861.47","1,969.04"
2021/5/14,687.14,"4,651.31","2,203.90","9,935.38","3,838.78","13,387.16","8,937.57","1,968.45","5,422.02","1,843.02","28,251.61","1,501.70","4,447.19","2,012.11","8,340.74","2,345.02","12,983.38","3,129.19","3,928.20","8,312.98","4,529.94","4,105.71","2,088.49","2,770.20","2,002.61","2,909.00","1,453.96","1,863.07","1,987.91"
2021/5/17,689.28,"4,674.70","2,238.65","10,286.11","3,875.61","13,635.40","9,079.77","1,941.70","5,515.60","1,835.06","28,870.07","1,503.04","4,483.32","2,010.05","8,572.12","2,363.99","13,197.18","3,088.99","3,983.22","8,398.99","4,629.35","4,118.06","2,082.39","2,800.21","1,973.51","2,891.70","1,452.78","1,837.69","1,972.56"
2021/5/18,693.68,"4,718.44","2,271.66","10,367.24","3,866.63","13,658.60","9,054.42","1,950.81","5,501.66","1,847.59","28,903.95","1,506.74","4,471.82","2,028.13","8,542.75","2,389.33","13,090.31","3,121.34","4,009.05","8,340.20","4,681.72","4,111.89","2,093.11","2,809.55","1,983.90","2,927.43","1,478.59","1,849.23","1,972.02"
2021/5/19,691.66,"4,683.28","2,228.05","10,219.11","3,833.21","13,881.33","8,979.74","1,941.03","5,615.55","1,840.20","28,795.69","1,505.76","4,522.43","1,992.02","8,660.51","2,373.90","13,015.86","3,120.91","4,019.66","8,381.87","4,690.26","4,049.26","2,108.52","2,791.97","1,998.58","2,873.34","1,471.73","1,844.61","1,960.52"
2021/5/20,695.65,"4,690.83","2,184.67","10,148.24","3,846.50","13,782.34","9,199.31","1,966.24","5,565.63","1,839.43","29,172.31","1,503.30","4,526.02","1,912.10","8,677.19","2,364.25","13,044.00","3,122.68","3,973.12","8,336.98","4,540.25","4,088.57","2,094.17","2,778.43","1,982.99","2,754.39","1,471.34","1,830.64","1,959.86"
2021/5/21,692.29,"4,649.78","2,187.32","9,907.22","3,808.62","13,581.60","9,214.78","1,936.25","5,563.73","1,833.63","28,930.17","1,492.63","4,508.40","1,940.48","8,645.63","2,366.29","12,893.55","3,139.13","3,953.83","8,315.69","4,578.49","4,034.01","2,119.63","2,787.88","1,978.23","2,805.03","1,443.99","1,837.98","1,964.13"
2021/5/24,697.96,"4,780.37","2,197.46","10,027.82","3,755.49","13,686.68","9,230.05","1,959.38","5,507.48","1,853.20","29,484.53","1,503.45","4,552.99","1,935.64","8,683.90","2,374.67","12,852.30","3,153.27","3,976.03","8,315.01","4,563.79","4,036.71","2,113.33","2,811.47","1,989.84","2,752.51","1,462.96","1,839.10","1,965.21"
2021/5/25,710.09,"4,912.87","2,254.42","10,432.81","3,798.14","14,292.60","9,257.19","2,040.30","5,559.29","1,872.50","30,766.81","1,512.34","4,647.40","1,957.89","8,809.44","2,392.71","13,162.02","3,172.56","4,052.87","8,460.04","4,604.13","4,189.73","2,116.14","2,839.39","1,988.50","2,782.66","1,508.51","1,865.38","1,978.13"
2021/5/26,702.89,"4,883.09","2,263.33","10,464.49","3,807.08","14,362.85","9,362.86","2,037.90","5,586.15","1,876.51","30,700.19","1,524.06","4,613.41","1,960.74","8,704.02","2,406.16","13,175.25","3,210.64","4,095.70","8,466.79","4,643.87","4,224.62","2,120.23","2,874.82","2,008.22","2,784.86","1,510.54","1,870.24","1,984.10"
2021/5/27,710.42,"4,903.17","2,266.11","10,537.90","3,793.95","14,533.77","9,439.78","2,042.60","5,616.85","1,911.55","30,844.31","1,547.01","4,712.38","1,987.25","8,731.14","2,426.51","13,236.96","3,221.95","4,146.41","8,444.78","4,649.28","4,190.98","2,122.60","2,858.16","2,020.67","2,802.29","1,516.23","1,884.13","1,984.82"
2021/5/28,703.05,"4,894.84","2,239.02","10,410.97","3,761.64","14,522.56","9,312.58","2,060.92","5,672.25","1,911.72","30,654.53","1,539.44","4,677.59","1,972.56","8,898.77","2,427.61","13,009.18","3,216.51","4,150.51","8,381.33","4,706.93","4,202.86","2,108.12","2,827.75","1,995.05","2,791.50","1,519.57","1,875.65","1,966.74"
2021/5/31,704.07,"4,948.91","2,212.45","10,624.26","3,748.70","14,176.53","9,208.79","2,050.09","5,698.52","1,929.41","30,682.25","1,556.00","4,734.79","1,976.21","9,246.22","2,407.68","13,238.64","3,264.96","4,206.42","8,571.39","4,816.81","4,181.14","2,123.95","2,844.67","1,996.66","2,791.77","1,558.14","1,894.13","1,966.48"
2021/6/1,706.53,"4,955.41","2,287.08","10,696.38","3,779.18","14,227.92","9,172.35","2,022.33","5,768.22","1,939.28","30,945.57","1,565.99","4,760.34","2,030.18","9,142.94","2,423.19","13,411.19","3,273.68","4,278.91","8,571.74","4,821.97","4,145.98","2,117.07","2,875.59","2,008.32","2,797.72","1,547.40","1,921.94","1,975.67"
2021/6/2,692.1,"4,847.96","2,319.41","10,297.75","3,804.92","13,921.39","9,129.92","1,997.65","5,738.09","1,911.05","30,564.50","1,550.89","4,681.24","2,050.01","9,078.09","2,428.06","13,148.52","3,255.44","4,264.61","8,516.20","4,753.74","4,147.60","2,121.82","2,851.86","2,000.61","2,747.61","1,511.90","1,923.00","1,968.67"
2021/6/3,694.38,"4,811.53","2,275.84","10,278.65","3,789.01","13,947.00","9,034.56","1,992.08","5,682.96","1,946.57","30,737.34","1,542.43","4,649.26","2,073.84","8,881.09","2,444.38","13,016.35","3,280.31","4,240.50","8,464.43","4,758.06","4,114.31","2,120.25","2,850.62","2,000.97","2,791.80","1,495.02","1,929.60","1,968.27"
2021/6/4,699.07,"4,800.08","2,256.08","10,339.43","3,816.99","13,725.43","9,035.87","2,006.29","5,746.23","1,952.22","31,121.36","1,543.80","4,707.39","2,041.69","8,961.48","2,427.43","13,099.22","3,253.71","4,281.53","8,415.78","4,746.43","4,157.27","2,102.98","2,861.58","1,986.94","2,757.81","1,509.03","1,903.80","1,958.60"
2021/6/7,707.13,"4,915.42","2,276.88","10,241.52","3,758.68","13,661.75","8,955.25","2,009.41","5,748.73","1,986.70","31,317.35","1,551.41","4,789.25","2,066.30","8,789.93","2,408.60","13,152.80","3,272.31","4,311.90","8,414.90","4,741.34","4,132.95","2,100.90","2,863.04","1,989.49","2,726.47","1,532.94","1,888.03","1,962.32"
2021/6/8,711.26,"4,922.30","2,259.66","10,200.35","3,744.98","13,654.04","8,908.20","2,013.99","5,823.56","1,985.93","29,999.90","1,543.64","4,756.45","2,051.76","8,825.69","2,413.06","12,979.53","3,244.84","4,253.69","8,384.66","4,633.34","4,128.77","2,099.87","2,847.70","1,985.46","2,730.28","1,562.39","1,890.88","1,966.04"
2021/6/9,707.67,"4,941.80","2,317.00","9,989.25","3,727.68","13,491.56","8,875.51","1,999.95","5,837.20","1,983.47","30,059.74","1,546.26","4,775.22","2,126.59","8,864.45","2,414.80","12,984.39","3,219.98","4,309.47","8,388.90","4,655.19","4,113.75","2,109.16","2,829.01","1,982.74","2,772.64","1,568.78","1,891.63","1,966.66"
2021/6/10,712.19,"5,145.76","2,309.09","10,033.61","3,683.07","13,457.42","8,867.29","1,998.22","5,948.18","2,014.39","30,344.26","1,551.72","4,813.78","2,108.16","9,208.87","2,438.42","13,095.10","3,211.44","4,343.64","8,480.37","4,682.79","4,102.61","2,104.51","2,813.36","1,981.09","2,804.34","1,576.14","1,884.90","1,962.43"
2021/6/11,704.39,"5,131.75","2,304.70","10,030.80","3,638.46","13,362.15","8,751.02","1,971.51","6,021.55","1,986.45","29,730.96","1,540.44","4,759.08","2,121.55","9,357.56","2,445.84","12,993.40","3,178.72","4,317.39","8,384.90","4,684.65","4,066.18","2,123.49","2,788.02","1,991.67","2,830.63","1,522.64","1,875.58","1,971.92"
2021/6/15,696.38,"5,075.46","2,275.83","10,006.44","3,582.84","12,876.17","8,693.59","1,930.23","6,055.66","1,979.63","29,709.32","1,534.03","4,806.47","2,103.07","9,265.97","2,430.23","12,787.68","3,117.84","4,271.10","8,292.87","4,528.03","4,001.35","2,089.50","2,759.87","1,956.20","2,764.20","1,522.85","1,835.26","1,946.32"
2021/6/16,686.04,"5,012.10","2,261.18","9,748.93","3,541.28","12,650.32","8,745.40","1,920.28","5,774.32","1,972.53","29,368.65","1,503.63","4,683.36","2,090.33","8,871.27","2,394.91","12,438.80","3,103.70","4,154.61","8,147.11","4,350.77","4,027.34","2,065.96","2,728.02","1,936.71","2,710.67","1,510.62","1,809.68","1,949.21"
2021/6/17,680.95,"5,102.76","2,224.82","9,852.30","3,508.47","12,507.55","8,643.39","1,916.20","5,874.46","1,998.58","29,646.33","1,513.38","4,876.05","2,098.07","9,064.64","2,414.30","12,509.65","3,084.61","4,167.87","8,041.40","4,375.41","4,000.12","2,067.10","2,735.13","1,928.93","2,674.82","1,521.01","1,823.22","1,941.72"
2021/6/18,685.01,"5,091.64","2,182.20","9,957.51","3,496.19","12,546.49","8,630.72","1,918.47","6,084.89","2,025.91","29,136.43","1,530.15","4,939.22","2,053.64","9,340.75","2,435.85","12,629.78","3,074.72","4,183.88","7,982.91","4,454.72","3,956.91","2,074.51","2,743.45","1,945.93","2,658.97","1,553.03","1,855.24","1,945.13"
2021/6/21,687.7,"5,166.86","2,157.80","10,169.50","3,438.82","12,380.16","8,458.12","1,907.61","6,122.72","2,017.75","29,046.43","1,550.71","4,985.49","2,022.81","9,521.40","2,443.49","12,772.31","3,083.93","4,198.34","7,898.10","4,450.05","3,913.25","2,096.93","2,747.61","1,959.27","2,735.25","1,614.28","1,877.91","1,950.24"
2021/6/22,687.26,"5,125.14","2,202.74","10,164.78","3,492.32","12,490.64","8,419.77","1,913.89","6,176.83","2,001.64","29,168.08","1,576.23","4,999.13","2,043.19","9,520.73","2,449.43","12,998.08","3,085.87","4,244.39","7,965.21","4,478.59","3,970.56","2,127.81","2,759.51","1,982.90","2,718.58","1,609.53","1,892.35","1,968.58"
2021/6/23,691.02,"5,132.05","2,211.81","10,178.01","3,539.16","12,888.71","8,635.77","1,928.12","6,282.23","2,019.89","28,528.36","1,576.10","5,144.02","2,098.80","9,694.72","2,456.30","12,988.68","3,076.15","4,286.61","8,019.87","4,562.29","3,954.08","2,155.92","2,785.94","1,994.76","2,754.20","1,604.49","1,905.15","1,980.28"
2021/6/24,680.36,"5,022.31","2,223.86","9,921.26","3,498.22","12,729.01","8,632.87","1,934.09","6,263.90","1,998.27","28,644.90","1,561.78","5,149.63","2,116.46","9,846.26","2,461.75","12,795.22","3,088.80","4,272.06","8,054.85","4,536.82","3,966.45","2,147.89","2,764.97","1,988.32","2,769.66","1,578.06","1,884.67","1,997.92"
2021/6/25,680.32,"5,006.25","2,298.45","10,342.50","3,546.34","12,822.20","8,687.61","1,981.88","6,247.47","1,982.64","29,106.00","1,578.43","5,181.31","2,167.37","9,948.60","2,478.52","13,032.41","3,087.11","4,368.15","8,098.60","4,636.99","4,019.12","2,138.43","2,794.50","1,981.33","2,832.14","1,580.25","1,891.63","2,012.30"
2021/6/28,683.56,"5,050.28","2,292.25","10,475.42","3,678.82","13,124.64","8,725.19","1,955.58","6,318.34","2,004.76","29,361.82","1,579.70","5,235.87","2,053.60","10,121.53","2,450.98","13,256.77","3,112.63","4,394.36","8,101.95","4,611.27","3,943.36","2,145.12","2,803.04","1,972.32","2,796.07","1,587.60","1,921.60","2,011.37"
2021/6/29,679.61,"5,028.80","2,286.09","10,637.98","3,622.95","13,000.80","8,554.94","1,925.80","6,210.92","1,964.82","28,864.16","1,574.29","5,164.32","2,015.76","10,268.15","2,418.36","13,164.09","3,106.15","4,395.05","8,018.09","4,548.88","3,896.43","2,115.46","2,773.18","1,955.06","2,754.49","1,552.58","1,944.83","1,993.47"
2021/6/30,679.32,"5,115.25","2,299.18","10,556.81","3,609.43","12,947.45","8,607.78","1,937.09","6,215.25","1,989.92","28,944.20","1,592.16","5,294.29","2,026.22","10,498.70","2,432.63","13,203.85","3,101.00","4,432.35","7,994.93","4,605.50","3,930.59","2,105.64","2,758.02","1,948.04","2,765.76","1,574.72","1,931.14","1,977.15"
2021/7/1,673.05,"5,020.14","2,257.27","10,698.94","3,572.62","12,925.53","8,674.70","1,905.45","6,072.99","1,945.92","29,325.81","1,569.48","5,192.63","1,986.34","10,302.50","2,408.09","13,422.83","3,106.36","4,351.69","8,023.86","4,533.26","4,003.62","2,085.79","2,733.29","1,931.21","2,765.01","1,507.08","1,931.89","1,971.95"
2021/7/2,666.58,"4,949.75","2,245.38","10,317.58","3,547.91","12,276.60","8,491.30","1,846.73","6,029.85","1,920.32","28,256.36","1,552.43","5,103.14","1,982.25","10,151.74","2,401.11","12,928.56","3,108.97","4,305.78","7,865.48","4,590.60","3,900.10","2,063.78","2,713.41","1,919.98","2,744.46","1,463.10","1,919.17","1,965.45"
2021/7/5,659.78,"5,023.06","2,256.36","10,396.40","3,547.32","12,227.72","8,305.35","1,845.92","6,123.63","1,940.29","28,042.26","1,564.53","5,242.28","2,025.31","10,266.59","2,407.77","12,825.95","3,123.08","4,387.56","7,918.54","4,803.62","3,902.21","2,068.41","2,714.94","1,942.99","2,750.37","1,473.96","1,934.36","1,967.35"
2021/7/6,659.45,"5,022.24","2,303.07","9,952.43","3,567.80","12,253.22","8,317.09","1,864.77","6,140.04","1,945.87","27,921.21","1,563.23","5,216.68","2,029.88","10,173.34","2,414.66","12,418.85","3,141.22","4,451.38","7,958.80","4,839.81","3,929.22","2,096.22","2,719.14","1,959.72","2,732.64","1,482.26","1,922.95","1,980.43"
2021/7/7,662.32,"5,030.19","2,291.05","10,076.44","3,539.34","12,044.66","8,446.11","1,861.19","6,254.34","1,949.47","28,124.54","1,583.64","5,298.19","2,007.43","10,693.72","2,437.97","12,665.28","3,171.98","4,522.10","8,058.23","4,971.21","3,916.72","2,099.92","2,762.14","1,985.97","2,820.57","1,520.28","1,944.71","1,981.08"
2021/7/8,650.97,"5,064.20","2,254.02","9,773.36","3,501.48","11,820.60","8,365.82","1,842.40","6,207.06","1,936.84","27,517.48","1,582.29","5,407.90","1,941.62","10,875.44","2,396.70","12,415.17","3,115.42","4,506.39","7,916.39","4,965.15","3,805.74","2,100.34","2,716.91","1,991.16","2,776.48","1,571.02","1,911.72","1,962.52"
2021/7/9,651.85,"5,019.42","2,271.58","9,654.90","3,497.70","11,674.01","8,331.95","1,839.83","6,300.77","1,938.39","27,017.82","1,596.95","5,360.63","1,969.93","10,878.67","2,382.24","12,405.57","3,123.57","4,604.60","7,899.35","5,234.53","3,764.45","2,120.32","2,728.36","2,025.36","2,856.35","1,562.59","1,910.63","1,973.77"
2021/7/12,657.53,"5,240.58","2,327.60","9,863.01","3,513.77","12,348.18","8,404.97","1,857.39","6,446.81","2,026.09","27,175.34","1,613.67","5,442.72","1,937.51","11,133.00","2,384.50","12,683.75","3,126.48","4,735.16","7,966.69","5,384.99","3,755.30","2,115.11","2,759.88","2,033.64","2,884.07","1,577.33","1,927.39","1,984.30"
2021/7/13,668.32,"5,278.35","2,342.52","9,870.77","3,534.20","12,493.72","8,586.61","1,853.27","6,430.93","2,048.71","27,761.52","1,631.74","5,319.28","1,999.11","11,103.72","2,402.37","12,733.87","3,159.39","4,760.52","8,164.42","5,375.52","3,747.01","2,163.15","2,803.95","2,071.93","2,925.11","1,571.51","1,940.97","2,014.19"
2021/7/14,661.7,"5,200.33","2,368.55","10,027.17","3,489.62","12,263.66","8,516.84","1,821.66","6,206.20","2,044.00","27,795.07","1,605.13","5,282.48","2,010.27","10,905.33","2,391.60","12,859.70","3,130.84","4,700.87","8,083.65","5,197.85","3,682.86","2,146.46","2,789.00","2,052.16","2,875.73","1,536.99","1,951.57","2,000.69"
2021/7/15,658.16,"5,170.17","2,394.61","9,945.87","3,470.62","12,309.29","8,451.52","1,858.85","6,116.41","2,028.42","28,341.21","1,614.47","5,270.25","2,018.14","11,217.53","2,356.60","12,871.58","3,149.64","4,772.07","8,120.30","5,354.71","3,779.31","2,128.91","2,777.51","2,037.67","3,013.82","1,536.64","1,919.85","2,007.69"
2021/7/16,656.75,"5,134.03","2,413.93","9,672.13","3,407.42","12,028.03","8,369.20","1,853.27","6,072.51","2,019.98","27,846.88","1,590.30","5,249.51","2,055.82","10,885.36","2,353.33","12,729.18","3,135.03","4,752.84","8,045.88","5,356.85","3,756.39","2,110.35","2,765.82","2,037.12","3,034.07","1,600.11","1,904.56","2,007.94"
2021/7/19,650.48,"5,156.44","2,367.79","9,656.02","3,376.70","12,609.31","8,443.79","1,845.12","6,056.97","2,072.36","28,004.85","1,591.03","5,249.24","2,058.48","10,824.47","2,361.48","12,954.98","3,113.59","4,682.07","7,972.52","5,334.05","3,751.46","2,087.20","2,745.29","2,020.81","2,987.21","1,589.98","1,900.00","1,990.10"
2021/7/20,649.27,"5,098.54","2,331.07","9,614.63","3,374.79","12,647.49","8,388.74","1,832.08","6,105.76","2,063.49","28,062.30","1,608.19","5,327.52","2,069.09","10,937.35","2,344.45","13,014.71","3,113.51","4,684.46","7,941.33","5,356.80","3,701.03","2,077.17","2,742.10","2,013.52","2,947.15","1,617.17","1,873.70","2,002.18"
2021/7/21,651.72,"5,188.10","2,364.08","9,775.13","3,357.03","12,292.47","8,314.10","1,847.31","6,254.74","2,069.66","27,964.14","1,633.99","5,433.18","2,052.91","11,429.17","2,327.28","13,143.66","3,131.02","4,794.14","8,076.96","5,584.79","3,669.73","2,082.70","2,752.12","2,052.66","3,018.22","1,637.86","1,879.03","2,008.63"
2021/7/22,652.3,"5,209.92","2,450.16","9,558.16","3,344.82","12,180.96","8,309.01","1,876.81","6,301.72","2,061.75","27,568.88","1,659.98","5,500.22","2,072.86","11,528.47","2,333.68","12,782.88","3,117.58","4,880.26","8,126.02","5,728.83","3,692.90","2,093.42","2,755.54","2,064.58","3,180.32","1,633.71","1,863.55","2,023.59"
2021/7/23,636.53,"5,078.98","2,420.20","9,281.74","3,272.10","11,958.48","8,146.55","1,876.05","6,369.17","2,033.57","26,889.21","1,648.17","5,434.83","2,085.57","11,495.91","2,288.94","12,421.49","3,067.81","4,825.96","8,024.26","5,759.36","3,676.11","2,068.99","2,699.81","2,034.89","3,235.76","1,669.24","1,822.86","2,029.48"
